name,highres_image,image_uris,mana_cost,cmc,type_line,power,toughness,colors,color_identity,image_uris_fr,img_en_small,img_en_normal,img_en_large,img_en_png,img_fr_small,img_fr_normal,img_fr_large,img_fr_png,W,U,B,R,G,WU,WB,WR,WG,UB,UR,UG,BR,RG
Burst Lightning,1,"{'small': 'https://img.scryfall.com/cards/small/front/4/1/416943f1-8416-4e3b-961f-b38df3986058.jpg?1573511289', 'normal': 'https://img.scryfall.com/cards/normal/front/4/1/416943f1-8416-4e3b-961f-b38df3986058.jpg?1573511289', 'large': 'https://img.scryfall.com/cards/large/front/4/1/416943f1-8416-4e3b-961f-b38df3986058.jpg?1573511289', 'png': 'https://img.scryfall.com/cards/png/front/4/1/416943f1-8416-4e3b-961f-b38df3986058.png?1573511289', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/4/1/416943f1-8416-4e3b-961f-b38df3986058.jpg?1573511289', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/4/1/416943f1-8416-4e3b-961f-b38df3986058.jpg?1573511289'}",{R},1,Instant,,,['R'],['R'],"{'small': 'https://img.scryfall.com/cards/small/front/f/d/fd0cb5ec-6b2b-43ad-a89f-cd1818641cec.jpg?1562618673', 'normal': 'https://img.scryfall.com/cards/normal/front/f/d/fd0cb5ec-6b2b-43ad-a89f-cd1818641cec.jpg?1562618673', 'large': 'https://img.scryfall.com/cards/large/front/f/d/fd0cb5ec-6b2b-43ad-a89f-cd1818641cec.jpg?1562618673', 'png': 'https://img.scryfall.com/cards/png/front/f/d/fd0cb5ec-6b2b-43ad-a89f-cd1818641cec.png?1562618673', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/f/d/fd0cb5ec-6b2b-43ad-a89f-cd1818641cec.jpg?1562618673', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/f/d/fd0cb5ec-6b2b-43ad-a89f-cd1818641cec.jpg?1562618673'}",https://img.scryfall.com/cards/small/front/4/1/416943f1-8416-4e3b-961f-b38df3986058.jpg?1573511289,https://img.scryfall.com/cards/normal/front/4/1/416943f1-8416-4e3b-961f-b38df3986058.jpg?1573511289,https://img.scryfall.com/cards/large/front/4/1/416943f1-8416-4e3b-961f-b38df3986058.jpg?1573511289,https://img.scryfall.com/cards/png/front/4/1/416943f1-8416-4e3b-961f-b38df3986058.png?1573511289,https://img.scryfall.com/cards/small/front/f/d/fd0cb5ec-6b2b-43ad-a89f-cd1818641cec.jpg?1562618673,https://img.scryfall.com/cards/normal/front/f/d/fd0cb5ec-6b2b-43ad-a89f-cd1818641cec.jpg?1562618673,https://img.scryfall.com/cards/large/front/f/d/fd0cb5ec-6b2b-43ad-a89f-cd1818641cec.jpg?1562618673,https://img.scryfall.com/cards/png/front/f/d/fd0cb5ec-6b2b-43ad-a89f-cd1818641cec.png?1562618673,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lightning Bolt,1,"{'small': 'https://img.scryfall.com/cards/small/front/3/2/32a180dd-9641-4546-8940-9b21084f0c71.jpg?1573512170', 'normal': 'https://img.scryfall.com/cards/normal/front/3/2/32a180dd-9641-4546-8940-9b21084f0c71.jpg?1573512170', 'large': 'https://img.scryfall.com/cards/large/front/3/2/32a180dd-9641-4546-8940-9b21084f0c71.jpg?1573512170', 'png': 'https://img.scryfall.com/cards/png/front/3/2/32a180dd-9641-4546-8940-9b21084f0c71.png?1573512170', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/3/2/32a180dd-9641-4546-8940-9b21084f0c71.jpg?1573512170', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/3/2/32a180dd-9641-4546-8940-9b21084f0c71.jpg?1573512170'}",{R},1,Instant,,,['R'],['R'],"{'small': 'https://img.scryfall.com/cards/small/front/3/1/31f6898f-2b03-4ba9-b6ae-678f24a4dd55.jpg?1562455139', 'normal': 'https://img.scryfall.com/cards/normal/front/3/1/31f6898f-2b03-4ba9-b6ae-678f24a4dd55.jpg?1562455139', 'large': 'https://img.scryfall.com/cards/large/front/3/1/31f6898f-2b03-4ba9-b6ae-678f24a4dd55.jpg?1562455139', 'png': 'https://img.scryfall.com/cards/png/front/3/1/31f6898f-2b03-4ba9-b6ae-678f24a4dd55.png?1562455139', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/3/1/31f6898f-2b03-4ba9-b6ae-678f24a4dd55.jpg?1562455139', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/3/1/31f6898f-2b03-4ba9-b6ae-678f24a4dd55.jpg?1562455139'}",https://img.scryfall.com/cards/small/front/3/2/32a180dd-9641-4546-8940-9b21084f0c71.jpg?1573512170,https://img.scryfall.com/cards/normal/front/3/2/32a180dd-9641-4546-8940-9b21084f0c71.jpg?1573512170,https://img.scryfall.com/cards/large/front/3/2/32a180dd-9641-4546-8940-9b21084f0c71.jpg?1573512170,https://img.scryfall.com/cards/png/front/3/2/32a180dd-9641-4546-8940-9b21084f0c71.png?1573512170,https://img.scryfall.com/cards/small/front/3/1/31f6898f-2b03-4ba9-b6ae-678f24a4dd55.jpg?1562455139,https://img.scryfall.com/cards/normal/front/3/1/31f6898f-2b03-4ba9-b6ae-678f24a4dd55.jpg?1562455139,https://img.scryfall.com/cards/large/front/3/1/31f6898f-2b03-4ba9-b6ae-678f24a4dd55.jpg?1562455139,https://img.scryfall.com/cards/png/front/3/1/31f6898f-2b03-4ba9-b6ae-678f24a4dd55.png?1562455139,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Abrade,1,"{'small': 'https://img.scryfall.com/cards/small/front/8/4/84319dfb-eaf7-4b98-8c4f-30f5e779591b.jpg?1562805721', 'normal': 'https://img.scryfall.com/cards/normal/front/8/4/84319dfb-eaf7-4b98-8c4f-30f5e779591b.jpg?1562805721', 'large': 'https://img.scryfall.com/cards/large/front/8/4/84319dfb-eaf7-4b98-8c4f-30f5e779591b.jpg?1562805721', 'png': 'https://img.scryfall.com/cards/png/front/8/4/84319dfb-eaf7-4b98-8c4f-30f5e779591b.png?1562805721', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/8/4/84319dfb-eaf7-4b98-8c4f-30f5e779591b.jpg?1562805721', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/8/4/84319dfb-eaf7-4b98-8c4f-30f5e779591b.jpg?1562805721'}",{1}{R},2,Instant,,,['R'],['R'],"{'small': 'https://img.scryfall.com/cards/small/front/5/6/568e191d-2594-41de-948e-dcf18d3c1d60.jpg?1562799664', 'normal': 'https://img.scryfall.com/cards/normal/front/5/6/568e191d-2594-41de-948e-dcf18d3c1d60.jpg?1562799664', 'large': 'https://img.scryfall.com/cards/large/front/5/6/568e191d-2594-41de-948e-dcf18d3c1d60.jpg?1562799664', 'png': 'https://img.scryfall.com/cards/png/front/5/6/568e191d-2594-41de-948e-dcf18d3c1d60.png?1562799664', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/5/6/568e191d-2594-41de-948e-dcf18d3c1d60.jpg?1562799664', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/5/6/568e191d-2594-41de-948e-dcf18d3c1d60.jpg?1562799664'}",https://img.scryfall.com/cards/small/front/8/4/84319dfb-eaf7-4b98-8c4f-30f5e779591b.jpg?1562805721,https://img.scryfall.com/cards/normal/front/8/4/84319dfb-eaf7-4b98-8c4f-30f5e779591b.jpg?1562805721,https://img.scryfall.com/cards/large/front/8/4/84319dfb-eaf7-4b98-8c4f-30f5e779591b.jpg?1562805721,https://img.scryfall.com/cards/png/front/8/4/84319dfb-eaf7-4b98-8c4f-30f5e779591b.png?1562805721,https://img.scryfall.com/cards/small/front/5/6/568e191d-2594-41de-948e-dcf18d3c1d60.jpg?1562799664,https://img.scryfall.com/cards/normal/front/5/6/568e191d-2594-41de-948e-dcf18d3c1d60.jpg?1562799664,https://img.scryfall.com/cards/large/front/5/6/568e191d-2594-41de-948e-dcf18d3c1d60.jpg?1562799664,https://img.scryfall.com/cards/png/front/5/6/568e191d-2594-41de-948e-dcf18d3c1d60.png?1562799664,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Incinerate,1,"{'small': 'https://img.scryfall.com/cards/small/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.jpg?1562378497', 'normal': 'https://img.scryfall.com/cards/normal/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.jpg?1562378497', 'large': 'https://img.scryfall.com/cards/large/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.jpg?1562378497', 'png': 'https://img.scryfall.com/cards/png/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.png?1562378497', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.jpg?1562378497', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.jpg?1562378497'}",{1}{R},2,Instant,,,['R'],['R'],"{'small': 'https://img.scryfall.com/cards/small/front/6/2/6291a3a3-62db-497c-b477-6fdec33189f2.jpg?1562644869', 'normal': 'https://img.scryfall.com/cards/normal/front/6/2/6291a3a3-62db-497c-b477-6fdec33189f2.jpg?1562644869', 'large': 'https://img.scryfall.com/cards/large/front/6/2/6291a3a3-62db-497c-b477-6fdec33189f2.jpg?1562644869', 'png': 'https://img.scryfall.com/cards/png/front/6/2/6291a3a3-62db-497c-b477-6fdec33189f2.png?1562644869', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/6/2/6291a3a3-62db-497c-b477-6fdec33189f2.jpg?1562644869', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/6/2/6291a3a3-62db-497c-b477-6fdec33189f2.jpg?1562644869'}",https://img.scryfall.com/cards/small/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.jpg?1562378497,https://img.scryfall.com/cards/normal/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.jpg?1562378497,https://img.scryfall.com/cards/large/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.jpg?1562378497,https://img.scryfall.com/cards/png/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.png?1562378497,https://img.scryfall.com/cards/small/front/6/2/6291a3a3-62db-497c-b477-6fdec33189f2.jpg?1562644869,https://img.scryfall.com/cards/normal/front/6/2/6291a3a3-62db-497c-b477-6fdec33189f2.jpg?1562644869,https://img.scryfall.com/cards/large/front/6/2/6291a3a3-62db-497c-b477-6fdec33189f2.jpg?1562644869,https://img.scryfall.com/cards/png/front/6/2/6291a3a3-62db-497c-b477-6fdec33189f2.png?1562644869,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lightning Strike,1,"{'small': 'https://img.scryfall.com/cards/small/front/0/8/084b7337-c06f-4cbf-8fc0-0b20c221f1dc.jpg?1562300290', 'normal': 'https://img.scryfall.com/cards/normal/front/0/8/084b7337-c06f-4cbf-8fc0-0b20c221f1dc.jpg?1562300290', 'large': 'https://img.scryfall.com/cards/large/front/0/8/084b7337-c06f-4cbf-8fc0-0b20c221f1dc.jpg?1562300290', 'png': 'https://img.scryfall.com/cards/png/front/0/8/084b7337-c06f-4cbf-8fc0-0b20c221f1dc.png?1562300290', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/0/8/084b7337-c06f-4cbf-8fc0-0b20c221f1dc.jpg?1562300290', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/0/8/084b7337-c06f-4cbf-8fc0-0b20c221f1dc.jpg?1562300290'}",{1}{R},2,Instant,,,['R'],['R'],"{'small': 'https://img.scryfall.com/cards/small/front/d/b/db4c85d0-3d05-4019-a336-577178abf9a7.jpg?1531198926', 'normal': 'https://img.scryfall.com/cards/normal/front/d/b/db4c85d0-3d05-4019-a336-577178abf9a7.jpg?1531198926', 'large': 'https://img.scryfall.com/cards/large/front/d/b/db4c85d0-3d05-4019-a336-577178abf9a7.jpg?1531198926', 'png': 'https://img.scryfall.com/cards/png/front/d/b/db4c85d0-3d05-4019-a336-577178abf9a7.png?1531198926', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/d/b/db4c85d0-3d05-4019-a336-577178abf9a7.jpg?1531198926', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/d/b/db4c85d0-3d05-4019-a336-577178abf9a7.jpg?1531198926'}",https://img.scryfall.com/cards/small/front/0/8/084b7337-c06f-4cbf-8fc0-0b20c221f1dc.jpg?1562300290,https://img.scryfall.com/cards/normal/front/0/8/084b7337-c06f-4cbf-8fc0-0b20c221f1dc.jpg?1562300290,https://img.scryfall.com/cards/large/front/0/8/084b7337-c06f-4cbf-8fc0-0b20c221f1dc.jpg?1562300290,https://img.scryfall.com/cards/png/front/0/8/084b7337-c06f-4cbf-8fc0-0b20c221f1dc.png?1562300290,https://img.scryfall.com/cards/small/front/d/b/db4c85d0-3d05-4019-a336-577178abf9a7.jpg?1531198926,https://img.scryfall.com/cards/normal/front/d/b/db4c85d0-3d05-4019-a336-577178abf9a7.jpg?1531198926,https://img.scryfall.com/cards/large/front/d/b/db4c85d0-3d05-4019-a336-577178abf9a7.jpg?1531198926,https://img.scryfall.com/cards/png/front/d/b/db4c85d0-3d05-4019-a336-577178abf9a7.png?1531198926,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Magma Jet,1,"{'small': 'https://img.scryfall.com/cards/small/front/8/a/8af1c5b0-973d-467e-a797-51ca75c183c1.jpg?1561765876', 'normal': 'https://img.scryfall.com/cards/normal/front/8/a/8af1c5b0-973d-467e-a797-51ca75c183c1.jpg?1561765876', 'large': 'https://img.scryfall.com/cards/large/front/8/a/8af1c5b0-973d-467e-a797-51ca75c183c1.jpg?1561765876', 'png': 'https://img.scryfall.com/cards/png/front/8/a/8af1c5b0-973d-467e-a797-51ca75c183c1.png?1561765876', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/8/a/8af1c5b0-973d-467e-a797-51ca75c183c1.jpg?1561765876', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/8/a/8af1c5b0-973d-467e-a797-51ca75c183c1.jpg?1561765876'}",{1}{R},2,Instant,,,['R'],['R'],"{'small': 'https://img.scryfall.com/cards/small/front/b/6/b6652e0e-0366-43ac-bb8b-f1b82cb8cfd7.jpg?1562826847', 'normal': 'https://img.scryfall.com/cards/normal/front/b/6/b6652e0e-0366-43ac-bb8b-f1b82cb8cfd7.jpg?1562826847', 'large': 'https://img.scryfall.com/cards/large/front/b/6/b6652e0e-0366-43ac-bb8b-f1b82cb8cfd7.jpg?1562826847', 'png': 'https://img.scryfall.com/cards/png/front/b/6/b6652e0e-0366-43ac-bb8b-f1b82cb8cfd7.png?1562826847', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/b/6/b6652e0e-0366-43ac-bb8b-f1b82cb8cfd7.jpg?1562826847', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/b/6/b6652e0e-0366-43ac-bb8b-f1b82cb8cfd7.jpg?1562826847'}",https://img.scryfall.com/cards/small/front/8/a/8af1c5b0-973d-467e-a797-51ca75c183c1.jpg?1561765876,https://img.scryfall.com/cards/normal/front/8/a/8af1c5b0-973d-467e-a797-51ca75c183c1.jpg?1561765876,https://img.scryfall.com/cards/large/front/8/a/8af1c5b0-973d-467e-a797-51ca75c183c1.jpg?1561765876,https://img.scryfall.com/cards/png/front/8/a/8af1c5b0-973d-467e-a797-51ca75c183c1.png?1561765876,https://img.scryfall.com/cards/small/front/b/6/b6652e0e-0366-43ac-bb8b-f1b82cb8cfd7.jpg?1562826847,https://img.scryfall.com/cards/normal/front/b/6/b6652e0e-0366-43ac-bb8b-f1b82cb8cfd7.jpg?1562826847,https://img.scryfall.com/cards/large/front/b/6/b6652e0e-0366-43ac-bb8b-f1b82cb8cfd7.jpg?1562826847,https://img.scryfall.com/cards/png/front/b/6/b6652e0e-0366-43ac-bb8b-f1b82cb8cfd7.png?1562826847,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Searing Blaze,1,"{'small': 'https://img.scryfall.com/cards/small/front/f/6/f659d464-13dd-49e2-a842-098dcba49659.jpg?1581708594', 'normal': 'https://img.scryfall.com/cards/normal/front/f/6/f659d464-13dd-49e2-a842-098dcba49659.jpg?1581708594', 'large': 'https://img.scryfall.com/cards/large/front/f/6/f659d464-13dd-49e2-a842-098dcba49659.jpg?1581708594', 'png': 'https://img.scryfall.com/cards/png/front/f/6/f659d464-13dd-49e2-a842-098dcba49659.png?1581708594', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/f/6/f659d464-13dd-49e2-a842-098dcba49659.jpg?1581708594', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/f/6/f659d464-13dd-49e2-a842-098dcba49659.jpg?1581708594'}",{R}{R},2,Instant,,,['R'],['R'],"{'small': 'https://img.scryfall.com/cards/small/front/c/2/c28cfff8-3818-433d-aad0-3bd419b3d5ef.jpg?1562295473', 'normal': 'https://img.scryfall.com/cards/normal/front/c/2/c28cfff8-3818-433d-aad0-3bd419b3d5ef.jpg?1562295473', 'large': 'https://img.scryfall.com/cards/large/front/c/2/c28cfff8-3818-433d-aad0-3bd419b3d5ef.jpg?1562295473', 'png': 'https://img.scryfall.com/cards/png/front/c/2/c28cfff8-3818-433d-aad0-3bd419b3d5ef.png?1562295473', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/c/2/c28cfff8-3818-433d-aad0-3bd419b3d5ef.jpg?1562295473', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/c/2/c28cfff8-3818-433d-aad0-3bd419b3d5ef.jpg?1562295473'}",https://img.scryfall.com/cards/small/front/f/6/f659d464-13dd-49e2-a842-098dcba49659.jpg?1581708594,https://img.scryfall.com/cards/normal/front/f/6/f659d464-13dd-49e2-a842-098dcba49659.jpg?1581708594,https://img.scryfall.com/cards/large/front/f/6/f659d464-13dd-49e2-a842-098dcba49659.jpg?1581708594,https://img.scryfall.com/cards/png/front/f/6/f659d464-13dd-49e2-a842-098dcba49659.png?1581708594,https://img.scryfall.com/cards/small/front/c/2/c28cfff8-3818-433d-aad0-3bd419b3d5ef.jpg?1562295473,https://img.scryfall.com/cards/normal/front/c/2/c28cfff8-3818-433d-aad0-3bd419b3d5ef.jpg?1562295473,https://img.scryfall.com/cards/large/front/c/2/c28cfff8-3818-433d-aad0-3bd419b3d5ef.jpg?1562295473,https://img.scryfall.com/cards/png/front/c/2/c28cfff8-3818-433d-aad0-3bd419b3d5ef.png?1562295473,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thrill of Possibility,1,"{'small': 'https://img.scryfall.com/cards/small/front/2/e/2e807edb-838d-44fe-a37e-fb864d59beaa.jpg?1581480475', 'normal': 'https://img.scryfall.com/cards/normal/front/2/e/2e807edb-838d-44fe-a37e-fb864d59beaa.jpg?1581480475', 'large': 'https://img.scryfall.com/cards/large/front/2/e/2e807edb-838d-44fe-a37e-fb864d59beaa.jpg?1581480475', 'png': 'https://img.scryfall.com/cards/png/front/2/e/2e807edb-838d-44fe-a37e-fb864d59beaa.png?1581480475', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/2/e/2e807edb-838d-44fe-a37e-fb864d59beaa.jpg?1581480475', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/2/e/2e807edb-838d-44fe-a37e-fb864d59beaa.jpg?1581480475'}",{1}{R},2,Instant,,,['R'],['R'],"{'small': 'https://img.scryfall.com/cards/small/front/f/b/fb3619e2-3e75-43cf-8942-997480e93061.jpg?1579770157', 'normal': 'https://img.scryfall.com/cards/normal/front/f/b/fb3619e2-3e75-43cf-8942-997480e93061.jpg?1579770157', 'large': 'https://img.scryfall.com/cards/large/front/f/b/fb3619e2-3e75-43cf-8942-997480e93061.jpg?1579770157', 'png': 'https://img.scryfall.com/cards/png/front/f/b/fb3619e2-3e75-43cf-8942-997480e93061.png?1579770157', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/f/b/fb3619e2-3e75-43cf-8942-997480e93061.jpg?1579770157', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/f/b/fb3619e2-3e75-43cf-8942-997480e93061.jpg?1579770157'}",https://img.scryfall.com/cards/small/front/2/e/2e807edb-838d-44fe-a37e-fb864d59beaa.jpg?1581480475,https://img.scryfall.com/cards/normal/front/2/e/2e807edb-838d-44fe-a37e-fb864d59beaa.jpg?1581480475,https://img.scryfall.com/cards/large/front/2/e/2e807edb-838d-44fe-a37e-fb864d59beaa.jpg?1581480475,https://img.scryfall.com/cards/png/front/2/e/2e807edb-838d-44fe-a37e-fb864d59beaa.png?1581480475,https://img.scryfall.com/cards/small/front/f/b/fb3619e2-3e75-43cf-8942-997480e93061.jpg?1579770157,https://img.scryfall.com/cards/normal/front/f/b/fb3619e2-3e75-43cf-8942-997480e93061.jpg?1579770157,https://img.scryfall.com/cards/large/front/f/b/fb3619e2-3e75-43cf-8942-997480e93061.jpg?1579770157,https://img.scryfall.com/cards/png/front/f/b/fb3619e2-3e75-43cf-8942-997480e93061.png?1579770157,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Brimstone Volley,1,"{'small': 'https://img.scryfall.com/cards/small/front/1/0/1016fde6-663f-47f4-8fe4-9989f10b9237.jpg?1562864463', 'normal': 'https://img.scryfall.com/cards/normal/front/1/0/1016fde6-663f-47f4-8fe4-9989f10b9237.jpg?1562864463', 'large': 'https://img.scryfall.com/cards/large/front/1/0/1016fde6-663f-47f4-8fe4-9989f10b9237.jpg?1562864463', 'png': 'https://img.scryfall.com/cards/png/front/1/0/1016fde6-663f-47f4-8fe4-9989f10b9237.png?1562864463', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/1/0/1016fde6-663f-47f4-8fe4-9989f10b9237.jpg?1562864463', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/1/0/1016fde6-663f-47f4-8fe4-9989f10b9237.jpg?1562864463'}",{2}{R},3,Instant,,,['R'],['R'],"{'small': 'https://img.scryfall.com/cards/small/front/5/8/584a9a39-72f8-4369-97ae-e9ce5265ea78.jpg?1562830595', 'normal': 'https://img.scryfall.com/cards/normal/front/5/8/584a9a39-72f8-4369-97ae-e9ce5265ea78.jpg?1562830595', 'large': 'https://img.scryfall.com/cards/large/front/5/8/584a9a39-72f8-4369-97ae-e9ce5265ea78.jpg?1562830595', 'png': 'https://img.scryfall.com/cards/png/front/5/8/584a9a39-72f8-4369-97ae-e9ce5265ea78.png?1562830595', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/5/8/584a9a39-72f8-4369-97ae-e9ce5265ea78.jpg?1562830595', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/5/8/584a9a39-72f8-4369-97ae-e9ce5265ea78.jpg?1562830595'}",https://img.scryfall.com/cards/small/front/1/0/1016fde6-663f-47f4-8fe4-9989f10b9237.jpg?1562864463,https://img.scryfall.com/cards/normal/front/1/0/1016fde6-663f-47f4-8fe4-9989f10b9237.jpg?1562864463,https://img.scryfall.com/cards/large/front/1/0/1016fde6-663f-47f4-8fe4-9989f10b9237.jpg?1562864463,https://img.scryfall.com/cards/png/front/1/0/1016fde6-663f-47f4-8fe4-9989f10b9237.png?1562864463,https://img.scryfall.com/cards/small/front/5/8/584a9a39-72f8-4369-97ae-e9ce5265ea78.jpg?1562830595,https://img.scryfall.com/cards/normal/front/5/8/584a9a39-72f8-4369-97ae-e9ce5265ea78.jpg?1562830595,https://img.scryfall.com/cards/large/front/5/8/584a9a39-72f8-4369-97ae-e9ce5265ea78.jpg?1562830595,https://img.scryfall.com/cards/png/front/5/8/584a9a39-72f8-4369-97ae-e9ce5265ea78.png?1562830595,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Char,1,"{'small': 'https://img.scryfall.com/cards/small/front/f/f/ff3a24af-e995-4d05-ac2c-e9676048675d.jpg?1562129881', 'normal': 'https://img.scryfall.com/cards/normal/front/f/f/ff3a24af-e995-4d05-ac2c-e9676048675d.jpg?1562129881', 'large': 'https://img.scryfall.com/cards/large/front/f/f/ff3a24af-e995-4d05-ac2c-e9676048675d.jpg?1562129881', 'png': 'https://img.scryfall.com/cards/png/front/f/f/ff3a24af-e995-4d05-ac2c-e9676048675d.png?1562129881', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/f/f/ff3a24af-e995-4d05-ac2c-e9676048675d.jpg?1562129881', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/f/f/ff3a24af-e995-4d05-ac2c-e9676048675d.jpg?1562129881'}",{2}{R},3,Instant,,,['R'],['R'],"{'small': 'https://img.scryfall.com/cards/small/front/e/3/e3acc26b-f433-4104-84ef-b6b42f668a7e.jpg?1540283237', 'normal': 'https://img.scryfall.com/cards/normal/front/e/3/e3acc26b-f433-4104-84ef-b6b42f668a7e.jpg?1540283237', 'large': 'https://img.scryfall.com/cards/large/front/e/3/e3acc26b-f433-4104-84ef-b6b42f668a7e.jpg?1540283237', 'png': 'https://img.scryfall.com/cards/png/front/e/3/e3acc26b-f433-4104-84ef-b6b42f668a7e.png?1540283237', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/e/3/e3acc26b-f433-4104-84ef-b6b42f668a7e.jpg?1540283237', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/e/3/e3acc26b-f433-4104-84ef-b6b42f668a7e.jpg?1540283237'}",https://img.scryfall.com/cards/small/front/f/f/ff3a24af-e995-4d05-ac2c-e9676048675d.jpg?1562129881,https://img.scryfall.com/cards/normal/front/f/f/ff3a24af-e995-4d05-ac2c-e9676048675d.jpg?1562129881,https://img.scryfall.com/cards/large/front/f/f/ff3a24af-e995-4d05-ac2c-e9676048675d.jpg?1562129881,https://img.scryfall.com/cards/png/front/f/f/ff3a24af-e995-4d05-ac2c-e9676048675d.png?1562129881,https://img.scryfall.com/cards/small/front/e/3/e3acc26b-f433-4104-84ef-b6b42f668a7e.jpg?1540283237,https://img.scryfall.com/cards/normal/front/e/3/e3acc26b-f433-4104-84ef-b6b42f668a7e.jpg?1540283237,https://img.scryfall.com/cards/large/front/e/3/e3acc26b-f433-4104-84ef-b6b42f668a7e.jpg?1540283237,https://img.scryfall.com/cards/png/front/e/3/e3acc26b-f433-4104-84ef-b6b42f668a7e.png?1540283237,0,0,0,1,0,0,0,0,0,0,0,0,0,0
